,area,build_year,price,number_of_rooms,level,price_average
9215,96.0,1996.2546383436409,284999.0,3.0,9,194376.89743589744
9216,74.0,2021.0,218000.0,2.0,5,194376.89743589744
9217,60.0,1996.2546383436409,205000.0,2.0,1,194376.89743589744
9218,33.0,1996.2546383436409,106000.0,1.0,1,194376.89743589744
9219,33.0,1996.2546383436409,106000.0,1.0,1,194376.89743589744
9220,33.0,1996.2546383436409,106000.0,1.0,1,194376.89743589744
9221,33.0,1996.2546383436409,106000.0,1.0,1,194376.89743589744
9222,33.0,2020.0,107000.0,1.0,4,194376.89743589744
9223,33.0,1996.2546383436409,106000.0,1.0,1,194376.89743589744
9224,33.0,2017.0,106000.0,1.0,1,194376.89743589744
9225,33.0,1996.2546383436409,106000.0,1.0,1,194376.89743589744
9226,33.0,1996.2546383436409,106000.0,1.0,1,194376.89743589744
9227,52.0,1996.2546383436409,170000.0,2.0,1,194376.89743589744
9228,91.0,1996.2546383436409,270000.0,3.0,1,194376.89743589744
9229,96.0,2019.0,280000.0,3.0,6,194376.89743589744
9230,62.0,2017.0,183000.0,2.0,2,194376.89743589744
9231,91.0,2020.0,270000.0,3.0,1,194376.89743589744
9232,91.0,1996.2546383436409,270000.0,3.0,1,194376.89743589744
9233,62.0,1996.2546383436409,183000.0,2.0,2,194376.89743589744
9234,111.0,2020.0,270000.0,3.0,1,194376.89743589744
9235,139.0,1996.2546383436409,450000.0,3.0,11,194376.89743589744
9236,61.0,1996.2546383436409,183000.0,2.0,2,194376.89743589744
9237,140.0,1996.2546383436409,399900.0,3.0,7,194376.89743589744
9238,33.0,1996.2546383436409,106000.0,1.0,1,194376.89743589744
9239,91.0,1996.2546383436409,270000.0,3.0,1,194376.89743589744
9240,62.0,1996.2546383436409,183000.0,2.0,2,194376.89743589744
9241,33.0,2019.0,114000.0,1.0,3,194376.89743589744
9242,107.0,1996.2546383436409,320000.0,4.0,4,194376.89743589744
9243,33.0,1996.2546383436409,106000.0,1.0,1,194376.89743589744
9244,62.0,1996.2546383436409,183000.0,2.0,2,194376.89743589744
9245,96.0,1996.2546383436409,295000.0,3.0,6,194376.89743589744
9246,33.0,1996.2546383436409,106000.0,1.0,1,194376.89743589744
9247,33.0,1996.2546383436409,106000.0,2.8452239216045427,1,194376.89743589744
9248,32.0,1996.2546383436409,97900.0,1.0,1,194376.89743589744
9249,32.0,1996.2546383436409,93900.0,1.0,5,194376.89743589744
9250,89.0,1996.2546383436409,149000.0,4.0,5,139725.0
9251,100.0,1996.2546383436409,275000.0,4.0,6,139725.0
9252,26.0,1996.2546383436409,55000.0,1.0,7,139725.0
9253,163.0,2010.0,459000.0,4.0,7,247780.0
9254,120.0,1980.0,250000.0,2.0,10,247780.0
9255,120.0,1996.2546383436409,235000.0,3.0,9,247780.0
9256,96.0,1978.0,139000.0,4.0,0,247780.0
9257,96.0,1996.2546383436409,139200.0,4.0,0,247780.0
9258,163.0,1996.2546383436409,459000.0,3.0,7,247780.0
9259,120.0,1996.2546383436409,235000.0,3.0,9,247780.0
9260,96.0,1996.2546383436409,140000.0,4.0,0,247780.0
9261,96.0,1982.0,139200.0,4.0,0,247780.0
9262,96.0,1996.2546383436409,186000.0,3.0,1,247780.0
9263,163.0,1996.2546383436409,459900.0,3.0,7,247780.0
9264,120.0,1996.2546383436409,235000.0,3.0,8,247780.0
9265,96.0,1996.2546383436409,134500.0,4.0,0,247780.0
9266,88.0,1996.2546383436409,175000.0,3.0,1,247780.0
9267,79.0,2009.0,195000.0,2.0,5,247780.0
9268,163.0,1996.2546383436409,459900.0,2.8452239216045427,7,247780.0
9269,163.0,1996.2546383436409,459000.0,3.0,7,247780.0
9270,62.0,1996.2546383436409,186000.0,2.0,5,247780.0
9271,96.0,1996.2546383436409,135000.0,4.0,0,247780.0
9272,71.0,1996.2546383436409,160000.0,3.0,2,156130.0
9273,80.0,1975.0,159000.0,3.0,5,156130.0
9274,75.0,1996.2546383436409,132000.0,3.0,4,156130.0
9275,76.0,1996.2546383436409,160000.0,3.0,2,156130.0
9276,92.0,1996.2546383436409,199900.0,3.0,1,156130.0
9277,81.0,1996.2546383436409,210000.0,3.0,3,156130.0
9278,72.0,1996.2546383436409,132500.0,3.0,1,156130.0
9279,70.0,1996.2546383436409,143000.0,3.0,1,156130.0
9280,43.0,1996.2546383436409,109000.0,1.0,2,156130.0
9281,77.0,1996.2546383436409,160000.0,3.0,2,156130.0
9282,75.0,1996.2546383436409,132000.0,3.0,4,156130.0
9283,54.0,1996.2546383436409,105000.0,2.0,7,156130.0
9284,75.0,1996.2546383436409,132000.0,3.0,4,156130.0
9285,86.0,1975.0,200000.0,4.0,0,156130.0
9286,75.0,1996.2546383436409,148500.0,3.0,5,156130.0
9287,84.0,2009.0,240000.0,3.0,3,156130.0
9288,74.0,1996.2546383436409,158000.0,3.0,3,156130.0
9289,43.0,2008.0,109000.0,1.0,2,156130.0
9290,115.0,1996.2546383436409,253000.0,4.0,6,156130.0
9291,72.0,1996.2546383436409,132000.0,3.0,1,156130.0
9292,78.0,1974.0,132000.0,3.0,4,156130.0
9293,120.0,1996.2546383436409,310000.0,5.0,3,156130.0
9294,80.0,1996.2546383436409,160000.0,3.0,2,156130.0
9295,48.0,1996.2546383436409,115000.0,2.0,5,156130.0
9296,54.0,1996.2546383436409,105000.0,2.0,7,156130.0
9297,54.0,1996.2546383436409,105000.0,2.0,7,156130.0
9298,48.0,1996.2546383436409,123000.0,2.0,2,156130.0
9299,71.0,1996.2546383436409,160000.0,3.0,2,156130.0
9300,51.0,1996.2546383436409,99000.0,2.0,7,156130.0
9301,86.0,1975.0,200000.0,4.0,0,156130.0
9302,95.0,1996.2546383436409,145000.0,4.0,6,140702.0
9303,122.0,1996.2546383436409,185000.0,4.0,4,140702.0
9304,95.0,1990.0,145000.0,4.0,6,140702.0
9305,132.0,1996.2546383436409,179800.0,4.0,0,140702.0
9306,72.0,1995.0,140000.0,2.0,6,140702.0
9307,83.0,1996.2546383436409,135000.0,3.0,5,140702.0
9308,68.0,1996.2546383436409,115000.0,2.0,5,140702.0
9309,67.0,1996.2546383436409,108900.0,2.0,6,140702.0
9310,95.0,1996.2546383436409,145000.0,4.0,6,140702.0
9311,85.0,1996.2546383436409,129900.0,4.0,3,140702.0
9312,104.0,1996.2546383436409,160000.0,4.0,0,140702.0
9313,120.0,1996.2546383436409,179800.0,4.0,0,140702.0
9314,104.0,1991.0,160000.0,3.0,0,140702.0
9315,67.0,1996.2546383436409,109500.0,2.0,5,140702.0
9316,83.0,1996.2546383436409,179800.0,3.0,0,140702.0
9317,95.0,1996.2546383436409,145000.0,4.0,6,140702.0
9318,94.0,1992.0,153500.0,4.0,5,140702.0
9319,74.0,1996.2546383436409,114000.0,3.0,2,140702.0
9320,91.0,1996.2546383436409,230000.0,3.0,3,140702.0
9321,72.0,1996.2546383436409,135000.0,2.0,6,140702.0
9322,72.0,1995.0,140000.0,2.0,6,140702.0
9323,68.0,1996.2546383436409,115000.0,2.0,5,140702.0
9324,120.0,1996.2546383436409,179800.0,3.0,0,140702.0
9325,72.0,1996.2546383436409,135000.0,2.0,6,140702.0
9326,92.0,1996.2546383436409,155000.0,4.0,4,140702.0
9327,83.0,2002.0,135000.0,3.0,5,140702.0
9328,89.0,1996.2546383436409,145000.0,3.0,5,140702.0
9329,83.0,1996.2546383436409,179000.0,4.0,0,140702.0
9330,68.0,1996.2546383436409,115000.0,2.0,5,140702.0
9331,120.0,1996.2546383436409,145000.0,4.0,6,140702.0
9332,68.0,1992.0,112000.0,3.0,5,140702.0
9333,78.0,1996.2546383436409,115500.0,3.0,6,140702.0
9334,56.0,1996.2546383436409,110000.0,2.0,6,140702.0
9335,97.0,1996.2546383436409,218000.0,5.0,4,140702.0
9336,68.0,1996.2546383436409,114000.0,3.0,2,140702.0
9337,61.0,2008.0,124900.0,2.0,3,140702.0
9338,89.0,1996.2546383436409,145000.0,3.0,5,140702.0
9339,95.0,1996.2546383436409,145000.0,4.0,6,140702.0
9340,85.0,1996.2546383436409,129900.0,4.0,3,140702.0
9341,70.0,1994.0,145000.0,3.0,5,140702.0
9342,123.0,1996.2546383436409,179800.0,3.0,0,140702.0
9343,70.0,1996.2546383436409,145000.0,2.0,5,140702.0
9344,71.0,1996.2546383436409,120000.0,4.0,5,140702.0
9345,68.0,1996.2546383436409,115000.0,2.0,5,140702.0
9346,104.0,1996.2546383436409,200000.0,3.0,0,140702.0
9347,65.0,2000.0,100000.0,2.0,0,140702.0
9348,44.0,1992.0,75000.0,2.0,1,140702.0
9349,42.0,1996.2546383436409,77000.0,3.0,6,140702.0
9350,66.0,2005.0,95000.0,2.0,3,140702.0
9351,80.0,2015.0,220000.0,3.0,5,123885.25454545455
9352,52.0,2000.0,132500.0,2.0,0,123885.25454545455
9353,80.0,1996.2546383436409,110000.0,3.0,0,123885.25454545455
9354,56.0,1996.2546383436409,119900.0,3.0,4,123885.25454545455
9355,83.0,1996.2546383436409,145000.0,3.0,3,123885.25454545455
9356,69.0,1996.2546383436409,109000.0,3.0,6,123885.25454545455
9357,54.0,1996.2546383436409,102000.0,3.0,0,123885.25454545455
9358,42.0,1996.2546383436409,114000.0,2.0,4,123885.25454545455
9359,85.0,1996.2546383436409,149000.0,4.0,5,123885.25454545455
9360,86.0,1996.2546383436409,266600.0,3.0,0,123885.25454545455
9361,72.0,1996.2546383436409,210000.0,3.0,1,123885.25454545455
9362,83.0,1996.2546383436409,145000.0,3.0,3,123885.25454545455
9363,83.0,1996.2546383436409,145000.0,3.0,3,123885.25454545455
9364,85.0,1996.2546383436409,120000.0,4.0,5,123885.25454545455
9365,50.0,1996.2546383436409,160000.0,3.0,1,123885.25454545455
9366,85.0,1996.2546383436409,149000.0,4.0,5,123885.25454545455
9367,49.0,1996.2546383436409,114000.0,2.0,4,123885.25454545455
9368,78.0,1996.2546383436409,149500.0,3.0,7,123885.25454545455
9369,56.0,1996.2546383436409,122000.0,3.0,4,123885.25454545455
9370,64.0,1996.2546383436409,160000.0,3.0,1,123885.25454545455
9371,54.0,1996.2546383436409,126000.0,3.0,4,123885.25454545455
9372,50.0,1996.2546383436409,115000.0,2.0,2,123885.25454545455
9373,56.0,1996.2546383436409,119900.0,3.0,4,123885.25454545455
9374,62.0,1965.0,119900.0,2.0,4,123885.25454545455
9375,56.0,1996.2546383436409,122400.0,3.0,4,123885.25454545455
9376,79.0,1996.2546383436409,145000.0,3.0,3,123885.25454545455
9377,56.0,1996.2546383436409,122390.0,3.0,4,123885.25454545455
9378,56.0,1980.0,122000.0,3.0,4,123885.25454545455
9379,71.0,2004.0,118000.0,3.0,5,123885.25454545455
9380,85.0,1998.0,149000.0,4.0,5,123885.25454545455
9381,56.0,1996.2546383436409,120000.0,3.0,4,123885.25454545455
9382,141.0,1996.2546383436409,225000.0,6.0,6,123885.25454545455
9383,56.0,1996.2546383436409,122500.0,3.0,4,123885.25454545455
9384,50.0,1996.2546383436409,123500.0,2.0,5,123885.25454545455
9385,56.0,1996.2546383436409,119900.0,3.0,4,123885.25454545455
9386,78.0,1977.0,199999.0,3.0,7,123885.25454545455
9387,56.0,1996.2546383436409,120500.0,3.0,4,123885.25454545455
9388,54.0,1996.2546383436409,126000.0,3.0,4,123885.25454545455
9389,56.0,1965.0,120000.0,3.0,4,123885.25454545455
9390,71.0,1996.2546383436409,99000.0,3.0,6,123885.25454545455
9391,36.0,1996.2546383436409,83900.0,1.0,1,123885.25454545455
9392,23.0,1996.2546383436409,59900.0,1.0,1,123885.25454545455
9393,44.0,1996.2546383436409,93000.0,1.0,2,123885.25454545455
9394,21.0,1996.2546383436409,58900.0,1.0,2,123885.25454545455
9395,34.0,1996.2546383436409,62000.0,1.0,9,123885.25454545455
9396,54.0,1955.0,78000.0,3.0,6,123885.25454545455
9397,55.0,1996.2546383436409,89000.0,2.0,0,123885.25454545455
9398,52.0,1969.0,97500.0,3.0,1,123885.25454545455
9399,71.0,2012.0,99000.0,3.0,6,123885.25454545455
9400,55.0,1996.2546383436409,90000.0,2.0,0,123885.25454545455
9401,50.0,1996.2546383436409,97000.0,3.0,3,123885.25454545455
9402,23.0,1996.2546383436409,53000.0,1.0,6,123885.25454545455
9403,37.0,1970.0,93000.0,1.0,2,123885.25454545455
9404,50.0,1996.2546383436409,97000.0,2.0,3,123885.25454545455
9405,125.0,1980.0,265000.0,3.0,6,202563.33333333334
9406,152.0,1968.0,245000.0,3.0,7,202563.33333333334
9407,56.0,1960.0,139000.0,2.0,2,202563.33333333334
9408,107.0,1996.2546383436409,250000.0,4.0,2,202563.33333333334
9409,87.0,1996.2546383436409,228000.0,4.0,3,202563.33333333334
9410,125.0,1996.2546383436409,265000.0,3.0,6,202563.33333333334
9411,82.0,2018.0,220000.0,2.0,0,202563.33333333334
9412,82.0,1996.2546383436409,220000.0,3.0,0,202563.33333333334
9413,54.0,2018.0,114000.0,1.0,4,202563.33333333334
9414,100.0,1996.2546383436409,193000.0,4.0,3,202563.33333333334
9415,120.0,1996.2546383436409,327000.0,4.0,1,202563.33333333334
9416,92.0,1996.2546383436409,193000.0,4.0,3,202563.33333333334
9417,62.0,1996.2546383436409,159900.0,2.0,2,202563.33333333334
9418,92.0,1996.2546383436409,220000.0,3.0,3,202563.33333333334
9419,87.0,1930.0,219000.0,3.0,3,202563.33333333334
9420,109.0,1996.2546383436409,220000.0,4.0,3,202563.33333333334
9421,85.0,1996.2546383436409,250000.0,4.0,2,202563.33333333334
9422,99.0,1996.2546383436409,219000.0,3.0,3,202563.33333333334
9423,87.0,1996.2546383436409,228000.0,4.0,3,202563.33333333334
9424,52.0,1939.0,142000.0,2.0,5,202563.33333333334
9425,67.0,1989.0,193000.0,2.0,5,202563.33333333334
9426,30.0,1996.2546383436409,105000.0,1.0,3,202563.33333333334
9427,87.0,1996.2546383436409,220000.0,4.0,3,202563.33333333334
9428,92.0,1996.2546383436409,193000.0,4.0,3,202563.33333333334
9429,92.0,1996.2546383436409,228000.0,3.0,3,202563.33333333334
9430,90.0,1996.2546383436409,220000.0,3.0,0,202563.33333333334
9431,100.0,1996.2546383436409,193000.0,4.0,3,202563.33333333334
9432,48.0,1908.0,89500.0,2.0,0,202563.33333333334
9433,25.0,1996.2546383436409,68500.0,1.0,0,202563.33333333334
9434,181.0,1996.2546383436409,375000.0,2.8452239216045427,2,219833.33333333334
9435,100.0,1930.0,230000.0,4.0,2,219833.33333333334
9436,79.24,2010.0,190000.0,2.0,4,219833.33333333334
9437,115.0,1996.2546383436409,240000.0,4.0,1,219833.33333333334
9438,94.0,1996.2546383436409,239000.0,4.0,1,219833.33333333334
9439,75.0,1996.2546383436409,165000.0,3.0,1,219833.33333333334
9440,50.0,1996.2546383436409,140000.0,2.0,3,219833.33333333334
9441,54.0,1996.2546383436409,190000.0,2.0,4,219833.33333333334
9442,140.0,1996.2546383436409,360000.0,5.0,1,219833.33333333334
9443,31.0,1996.2546383436409,121900.0,2.0,1,219833.33333333334
9444,73.0,1996.2546383436409,130000.0,3.0,3,219833.33333333334
9445,83.0,1996.2546383436409,219000.0,3.0,4,219833.33333333334
9446,108.0,1996.2546383436409,255000.0,5.0,2,219833.33333333334
9447,56.0,1996.2546383436409,128800.0,2.0,0,219833.33333333334
9448,90.0,2008.0,445000.0,2.0,1,219833.33333333334
9449,47.0,1996.2546383436409,139000.0,3.0,5,219833.33333333334
9450,108.0,1996.2546383436409,255000.0,4.0,2,219833.33333333334
9451,97.0,1923.0,299900.0,3.0,1,219833.33333333334
9452,90.0,1996.2546383436409,180000.0,4.0,7,219833.33333333334
9453,31.0,1996.2546383436409,126900.0,2.0,1,219833.33333333334
9454,75.0,1996.2546383436409,159000.0,3.0,1,219833.33333333334
9455,54.0,1996.2546383436409,160000.0,2.0,4,219833.33333333334
9456,40.0,1996.2546383436409,130000.0,2.0,0,219833.33333333334
9457,36.0,2004.0,97000.0,2.0,4,219833.33333333334
9458,36.0,1996.2546383436409,97000.0,2.0,4,219833.33333333334
9459,68.33,1996.2546383436409,165000.0,2.0,9,162783.33333333334
9460,60.0,1996.2546383436409,168000.0,2.0,6,162783.33333333334
9461,48.0,1996.2546383436409,109900.0,2.0,13,162783.33333333334
9462,60.0,1996.2546383436409,156000.0,2.0,4,162783.33333333334
9463,68.0,1996.2546383436409,167000.0,2.0,10,162783.33333333334
9464,105.0,1996.2546383436409,260000.0,3.0,3,162783.33333333334
9465,46.0,1996.2546383436409,109900.0,2.0,13,162783.33333333334
9466,61.0,1996.2546383436409,155500.0,3.0,8,162783.33333333334
9467,60.0,2009.0,157000.0,2.0,4,162783.33333333334
9468,53.0,1996.2546383436409,144000.0,2.0,2,162783.33333333334
9469,61.0,1996.2546383436409,165900.0,2.0,5,162783.33333333334
9470,60.0,1996.2546383436409,156000.0,2.0,4,162783.33333333334
9471,33.0,1996.2546383436409,106000.0,1.0,1,162783.33333333334
9472,96.0,1996.2546383436409,295000.0,3.0,6,162783.33333333334
9473,60.0,1996.2546383436409,156000.0,2.0,4,162783.33333333334
9474,47.0,1996.2546383436409,108900.0,2.0,13,162783.33333333334
9475,68.34,1996.2546383436409,167000.0,2.0,10,162783.33333333334
9476,62.0,1996.2546383436409,183000.0,2.0,2,162783.33333333334
9477,45.0,1996.2546383436409,102363.0,1.0,6,159791.375
9478,62.0,2021.0,163468.0,2.0,7,159791.375
9479,143.0,2019.0,378000.0,4.0,7,159791.375
9480,117.0,1996.2546383436409,180000.0,4.0,3,159791.375
9481,104.0,1996.2546383436409,200000.0,3.0,0,159791.375
9482,55.75,1972.0,92000.0,2.0,2,159791.375
9483,66.0,1996.2546383436409,94000.0,3.0,13,159791.375
9484,37.0,1996.2546383436409,68500.0,2.0,0,159791.375
9485,104.0,1996.2546383436409,240000.0,3.0,2,195785.48387096773
9486,70.0,2010.0,199000.0,3.0,0,195785.48387096773
9487,60.0,1930.0,159000.0,2.0,1,195785.48387096773
9488,103.0,1996.2546383436409,180000.0,4.0,3,195785.48387096773
9489,107.0,1996.2546383436409,306000.0,3.0,3,195785.48387096773
9490,104.0,1996.2546383436409,240000.0,4.0,2,195785.48387096773
9491,94.0,2019.0,272600.0,4.0,6,195785.48387096773
9492,51.0,1996.2546383436409,122000.0,3.0,0,195785.48387096773
9493,106.0,1996.2546383436409,185000.0,4.0,7,195785.48387096773
9494,110.0,1996.2546383436409,235000.0,4.0,6,195785.48387096773
9495,106.0,1996.2546383436409,185000.0,4.0,7,195785.48387096773
9496,52.0,1996.2546383436409,120000.0,2.0,0,195785.48387096773
9497,58.0,1996.2546383436409,185000.0,2.0,2,195785.48387096773
9498,96.0,1996.2546383436409,185000.0,4.0,1,195785.48387096773
9499,89.0,1996.2546383436409,189000.0,4.0,7,195785.48387096773
9500,58.0,1996.2546383436409,185000.0,2.0,2,195785.48387096773
9501,103.0,1996.2546383436409,298500.0,4.0,1,195785.48387096773
9502,82.0,1996.2546383436409,220000.0,3.0,0,195785.48387096773
9503,96.0,1996.2546383436409,200000.0,4.0,1,195785.48387096773
9504,104.0,1930.0,240000.0,4.0,2,195785.48387096773
9505,89.4,1959.0,196000.0,4.0,7,195785.48387096773
9506,93.0,1996.2546383436409,280000.0,4.0,0,195785.48387096773
9507,96.0,1996.2546383436409,185000.0,4.0,1,195785.48387096773
9508,128.0,1996.2546383436409,333000.0,4.0,3,195785.48387096773
9509,90.0,1996.2546383436409,220000.0,3.0,0,195785.48387096773
9510,155.0,1996.2546383436409,500000.0,4.0,5,195785.48387096773
9511,74.0,1930.0,204000.0,2.0,2,195785.48387096773
9512,65.0,1996.2546383436409,162000.0,3.0,0,195785.48387096773
9513,95.0,1996.2546383436409,390000.0,3.0,1,195785.48387096773
9514,137.0,1937.0,270000.0,4.0,2,195785.48387096773
9515,65.0,1938.0,190000.0,2.0,2,195785.48387096773
9516,58.0,1996.2546383436409,110000.0,3.0,3,195785.48387096773
9517,65.0,1996.2546383436409,162500.0,3.0,0,195785.48387096773
9518,74.0,1933.0,204000.0,2.0,2,195785.48387096773
9519,92.0,1930.0,195000.0,3.0,1,195785.48387096773
9520,104.0,1938.0,240000.0,4.0,2,195785.48387096773
9521,89.0,1996.2546383436409,196000.0,4.0,7,195785.48387096773
9522,103.0,1936.0,190000.0,4.0,3,195785.48387096773
9523,104.0,1996.2546383436409,240000.0,4.0,2,195785.48387096773
9524,104.0,1950.0,240000.0,4.0,2,195785.48387096773
9525,45.0,1996.2546383436409,105000.0,2.0,2,195785.48387096773
9526,90.0,1996.2546383436409,220000.0,3.0,0,195785.48387096773
9527,174.0,1996.2546383436409,350000.0,4.0,5,195785.48387096773
9528,66.0,1930.0,122000.0,2.0,1,195785.48387096773
9529,45.0,1996.2546383436409,115000.0,2.0,0,195785.48387096773
9530,93.0,1996.2546383436409,249000.0,3.0,0,195785.48387096773
9531,95.0,1996.2546383436409,240000.0,4.0,1,195785.48387096773
9532,89.0,1959.0,189000.0,3.0,7,195785.48387096773
9533,104.0,1996.2546383436409,240000.0,4.0,2,195785.48387096773
9534,104.0,1936.0,240000.0,3.0,2,195785.48387096773
9535,43.0,1996.2546383436409,140000.0,2.8452239216045427,6,195785.48387096773
9536,104.0,1996.2546383436409,240000.0,3.0,2,195785.48387096773
9537,82.0,1996.2546383436409,220000.0,3.0,0,195785.48387096773
9538,133.0,1996.2546383436409,400000.0,4.0,2,195785.48387096773
9539,58.0,1996.2546383436409,185000.0,2.0,1,195785.48387096773
9540,96.0,1996.2546383436409,185000.0,3.0,1,195785.48387096773
9541,53.0,1996.2546383436409,109000.0,2.0,0,195785.48387096773
9542,102.0,1996.2546383436409,190000.0,4.0,3,195785.48387096773
9543,110.0,1996.2546383436409,277500.0,5.0,0,195785.48387096773
9544,170.0,2007.0,450000.0,5.0,1,195785.48387096773
9545,102.0,1996.2546383436409,180000.0,4.0,3,195785.48387096773
9546,64.0,1970.0,186850.0,2.0,2,195785.48387096773
9547,82.5,1996.2546383436409,220000.0,3.0,0,195785.48387096773
9548,64.0,1958.0,185000.0,2.0,2,195785.48387096773
9549,64.0,1996.2546383436409,185000.0,2.0,2,195785.48387096773
9550,72.0,2019.0,225000.0,3.0,1,195785.48387096773
9551,155.0,2019.0,418500.0,5.0,7,195785.48387096773
9552,107.0,1996.2546383436409,270000.0,4.0,2,195785.48387096773
9553,65.0,2021.0,143000.0,3.0,1,195785.48387096773
9554,98.0,1996.2546383436409,210000.0,4.0,0,195785.48387096773
9555,110.0,1996.2546383436409,350000.0,4.0,0,195785.48387096773
9556,90.0,1996.2546383436409,220000.0,3.0,0,195785.48387096773
9557,56.0,1960.0,139000.0,2.0,2,195785.48387096773
9558,91.0,1996.2546383436409,210000.0,4.0,0,195785.48387096773
9559,55.0,1996.2546383436409,95000.0,2.0,0,195785.48387096773
9560,36.0,1968.0,85000.0,1.0,5,195785.48387096773
9561,42.0,1996.2546383436409,95000.0,2.0,0,195785.48387096773
9562,25.0,1996.2546383436409,55000.0,1.0,0,195785.48387096773
9563,46.0,1996.2546383436409,62900.0,3.0,0,195785.48387096773
9564,53.0,1996.2546383436409,100000.0,3.0,0,195785.48387096773
9565,29.0,1996.2546383436409,80000.0,1.0,0,195785.48387096773
9566,41.0,1938.0,76000.0,2.0,1,195785.48387096773
9567,28.0,1996.2546383436409,94900.0,1.0,4,195785.48387096773
9568,41.0,1996.2546383436409,100000.0,3.0,0,195785.48387096773
9569,48.0,1908.0,89500.0,2.0,0,195785.48387096773
9570,92.0,1996.2546383436409,400000.0,3.0,3,193750.0
